file,QtD_Full,QtD_MD,QtD_LD
25890S,0.195019431249114,0.155140916649499,0.0637188399425741
25612Q,0.206233097208357,0.175583453873244,0.245362268113406
12959H,0.285200596907733,0.223030933499277,0.19329381493358
15894U,0.262518502955087,0.190064779354492,0.119821908273557
21190W,0.141902233591255,0.109844857181271,0.0347290405605071
23662V,0.222793474665814,0.175637219964482,0.130352925789709
24090H,0.0714490527196104,0.0633666636606163,0.110958334981997
20796B,0.152199021445899,0.124283879543318,0.0435029306304522
17584P,0.0989297682935131,0.080208591901835,0.0156593599317846
15826D,0.186040669691811,0.142811564758376,0.0658060235297549
11922F,0.22117799187934,0.167046909918001,0.0809802411138546
17144N,0.16129810253113,0.139679230278646,0.0524471389571527
11974Y,0.209171190380155,0.162653082492165,0.0776030307147604
12068Y,0.224720032287219,0.21374075771717,0.100692510283188
12441U,0.181418563948508,0.20327904254282,0.080956802676831
18112F,0.185692550585432,0.147495352733518,0.0945154310527825
16960M,0.399573939507802,0.311034474619478,0.385583297602164
23891K,0.117203745455131,0.102562241921344,0.100051677421157
14476X,0.200504454655425,0.161750489684367,0.0781378527754819
13588D,0.167995869674158,0.140629034643436,0.0526896033787593
10341G,0.147758755444356,0.134614467034406,0.0481092538730356
23209B,0.225309486949387,0.188136763054608,0.082766237700259
19728X,0.275482083929065,0.211032999376362,0.127597902123088
16523Q,0.149364653428957,0.115124571439803,0.0446131648103575
12977J,0.181832774450014,0.157424959760139,0.0669520829461764
18886K,0.117411825626926,0.163066035134703,0.0479374933710718
22317Z,0.202819542892926,0.250119625561105,0.109346624147707
22758D,0.117769294796568,0.148380401209481,0.0518080808632848
21410K,0.266243545637077,0.201412693123916,0.128953312342508
24930Z,0.146345237305924,0.136197241675905,0.048448876668953
18908U,0.192927923609342,0.148794038439689,0.0671069097071133
26092V,0.189611169651875,0.149016967314541,0.123003548699876
17980X,0.511591962905719,0.168348045397226,0.109826589595376
20323K,0.199444298645738,0.160883540792752,0.131897349916168
19511Y,0.112699473071791,0.0974415545207324,0.0536606301685334
11065N,0.171176096158298,0.197851984976809,0.0832093305911961
10318L,0.13215966950844,0.114608375379056,0.0375447855598756
24350H,0.276711844124241,0.271446087066815,0.152591248645186
25896E,0.170395918450843,0.13952732279939,0.0882974429175661
18100Y,0.143368235018323,0.132819706750451,0.0519136023107554
23909D,0.138171954722904,0.115478018668703,0.101959851584055
10270J,0.191259988125505,0.149878921454434,0.058394972964252
18697H,0.257600661109123,0.195624464927745,0.128817985184189
19720H,0.119574074118664,0.0983480067443102,0.0286652681048483
17388P,0.176780803235457,0.169093136698245,0.0881237910630692
19135W,0.138562080220853,0.103365354416439,0.0336802916916202
14652R,0.203240643722609,0.152638037513431,0.0948189026365812
15635W,0.179904822655915,0.149139163891492,0.0627994338925058
24096T,0.149045987100983,0.124123863739309,0.0610232648564578
11623V,0.174616148810839,0.136844215202768,0.058782428934823
25425R,0.195472479018474,0.152415183010029,0.0705874231465035
25812Y,0.139086404178517,0.120070450136854,0.135403500243072
10136F,0.140737852987348,0.119220930831431,0.0387321167792527
10206A,0.14300531792752,0.117738973492589,0.0429436356003175
10353N,0.129581323773326,0.103290100543572,0.0290645698651981
13412S,0.334885169651157,0.278908390619044,0.371170939844079
19607L,0.247496423462089,0.176565489026007,0.0937096463949193
18530X,0.189289752030795,0.16373865917186,0.0747806468348484
14184K,0.172712501041569,0.129622672835533,0.0586942677798836
19571Q,0.103685141419879,0.0842521915594104,0.0178615890267689
12756T,0.155044384449951,0.232495515258642,0.0799728572357187
13519K,0.160945734399097,0.171776660909838,0.0717321175253428
13061P,0.167889153815001,0.132367999765839,0.0589213266970597
11521N,0.17097379685756,0.151718296309766,0.0626092940640373
11116E,0.180899483806754,0.148759425214766,0.118702497897745
10754F,0.153517810033918,0.140869894790986,0.061034167732505
22490N,0.242840043003633,0.178776839744346,0.0886556950130316
25860J,0.132539961564268,0.112852548752827,0.0746194626943342
10313B,0.200128861034537,0.176023963127349,0.0762829940062723
24062C,0.148022452664932,0.110463890818165,0.0487682898948331
12033F,0.228989103088731,0.174807508190561,0.120874159028311
13267J,0.146756973782015,0.199610017968927,0.0644025205224134
10868U,0.205552383806997,0.155747609543749,0.0877457613093772
13473M,0.16238384138817,0.13043768198755,0.0471330070294069
22535J,0.130207732865246,0.139189362597043,0.0429199095863749
23470M,0.179057070803996,0.149044702822079,0.0634779712634268
17343T,0.147711492014072,0.118343916842455,0.0657262221350963
10743A,0.158129912489444,0.142973513293275,0.0526990675063212
21396Q,0.106738441245089,0.0897224067369709,0.0247761417471335
10414H,0.175651747514679,0.140790573187716,0.0588719424658054
10161E,0.262961186645896,0.207536620269907,0.115669485092306
23430A,0.192998724520545,0.143856241249572,0.0655538489861773
23879U,0.18281132339793,0.133093248260405,0.0485694316448148
10085O,0.17699775402587,0.136066579103093,0.0679940697388354
11624X,0.216816060897759,0.159004649468601,0.0746896549278767
16512L,0.13675269357042,0.106314643944098,0.0441701932606113
15058K,0.187421621647099,0.158213359996521,0.209998264737897
19365N,0.157650090606292,0.145037612886925,0.0484878807810021
18163W,0.133548043520421,0.1025438189612,0.0397981059183322
21838W,0.194836322423054,0.190462452786714,0.0979630928806134
13070Q,0.329903795482425,0.263279675499211,0.517019797270099
25991Y,0.109605754233772,0.0951647157044796,0.0617417779170601
20802W,0.182871567015089,0.137145403897072,0.0816277522181362
14390N,0.164808216521078,0.221557031693343,0.088793306337733
12731D,0.186736182823891,0.156853664073959,0.0634628507939282
18895L,0.142382322754763,0.192805110643345,0.0708746988664653
12223K,0.304716270730156,0.227978612255878,0.162507033321723
11428X,0.165289806906455,0.125036224438862,0.0634466730222126
23155E,0.178360658192471,0.153785088236311,0.0638720508111318
15005P,0.103953499081898,0.089985965202032,0.0274458965464887
19882H,0.155105281830655,0.120236140304187,0.0660811949426339
10425M,0.193533651654609,0.171255974791167,0.0853359540887961
20165S,0.190006588527432,0.143641159290963,0.0607560041589314
14439R,0.197290617368773,0.145990921330246,0.0727339790854267
24729G,0.206497930879887,0.151906033192125,0.0798978623606682
11740Z,0.2505779919879,0.196310196396683,0.107179571536561
24671B,0.129814586974069,0.101522110930368,0.0292122296744274
12998R,0.150710252499613,0.194971522388468,0.0719688171805733
18510R,0.208762679667714,0.151583898567872,0.102934839277161
17757U,0.176804838600973,0.200404614915705,0.0903599226458899
13631E,0.172104363476686,0.150694397251325,0.0606993766669486
20118J,0.177374980685619,0.135337770778192,0.0418542128723872
10762E,0.239392610771908,0.188749249321227,0.107502043880378
23184L,0.201067984597089,0.218510755525823,0.103701824868244
14270D,0.1299936335982,0.143455955626091,0.0567392306261609
24093N,0.198728988110037,0.14524962472747,0.0626069368228507
25367D,0.116179800644538,0.102464996361578,0.0668503384240433
14223U,0.194222159962598,0.14697071621287,0.0687271627471874
18786G,0.193932316485931,0.191819377291564,0.087876368616864
20818L,0.210606499612579,0.229708077919102,0.103309767034755
22251V,0.196039023425827,0.150784231681469,0.0683929423140472
11068T,0.256218727863592,0.190618671378605,0.119822426225256
19116S,0.193503257018792,0.13879836518423,0.0607679194678235
21262V,0.196985003534002,0.146703943711003,0.0756968994298067
11566J,0.198509152364176,0.155060037508893,0.0748498524404086
15237K,0.186293471655927,0.188068036469912,0.0770167016284727
19320R,0.195591261540615,0.147535264125061,0.0600480980219685
15865N,0.201855572525968,0.165163207279132,0.074106820807835
22259L,0.291201194276881,0.211756062830869,0.14008369430562
18750L,0.305582105026235,0.235635977882258,0.168432671994311
25779A,0.18741553709953,0.153667212591395,0.102920930131914
15890M,0.1966107891794,0.171732789970441,0.0777999299549068
13121H,0.181081287805832,0.141894183036264,0.0656610629020176
10595L,0.255681300705183,0.20469107782798,0.169212380223069
17554G,0.14813863549485,0.231718052228762,0.0742879379546247
10571X,0.273200373550334,0.227355040358024,0.13540617205049
25825H,0.182001159783716,0.138868525175468,0.0622757199477239
15697S,0.228369701681647,0.167864666312462,0.0804908718465786
15439W,0.179752136081144,0.142080237573037,0.0626161012795142
25994E,0.21229050829095,0.171969971974601,0.121165271205763
21581L,0.132968083884433,0.114005236101704,0.0341096781926001
19191G,0.2411432984455,0.192109650277312,0.10471117648479
19539U,0.191600001469314,0.147991093364926,0.0828105079279513
15673E,0.118370342291765,0.0983796180110707,0.0275762171175852
21771Q,0.169403480237379,0.131873811134121,0.0548827103052634
10975V,0.158088062585206,0.186038439759714,0.0782514479138136
19585B,0.181572354393902,0.143812127562906,0.11268487232039
16293Z,0.24989152312282,0.184889046030701,0.114960336044265
25426T,0.10828306364741,0.123614947389941,0.0340549318178857
25853M,0.188988729793848,0.154144842889371,0.0882012764504166
11529D,0.244872480477942,0.202541485713823,0.293075344807933
16466E,0.160438383822213,0.219445438039654,0.0800761950802853
19711G,0.172626570470641,0.137948207893455,0.0627885820897991
25422L,0.102215147864133,0.087794116225181,0.0262832847691828
15234E,0.227156831985913,0.194049890053257,0.0913148051497894
17782T,0.183711486886841,0.136187354069573,0.0654996359669694
25590G,0.113511415550411,0.096373344173264,0.0232351790744256
20169A,0.151211611735206,0.115768190033532,0.0597545105482183
21247Z,0.119098621165357,0.102163085771486,0.0914420358152686
10573B,0.159484538178216,0.179675193363927,0.0701645420189942
16752F,0.182909369182285,0.146927509682193,0.0649259242681944
17528F,0.0869783352849326,0.0737475316351187,0.0166755303731074
12287K,0.159600825534404,0.135105318624933,0.0686822583696043
11159W,0.304950097985927,0.241128992589522,0.199068100553851
11108F,0.203205423795848,0.158733529508689,0.0731459906836715
12569U,0.288314602206651,0.215751869803159,0.148405174271891
25132C,0.0697336993417676,0.0637213450164506,0.0291259967389605
25145L,0.154630115041159,0.214473253774217,0.0810081197615957
15593G,0.150552930863153,0.117077520248359,0.0469649592523914
19873G,0.134565857203513,0.110142557260432,0.283726173396188
25389N,0.231802819648556,0.188967418757241,0.101071224327301
13620Z,0.186512896477039,0.146248912575482,0.0598211917293758
12513T,0.225120609941258,0.174308381581394,0.0927776124842902
12047Q,0.164068012205963,0.132111904504353,0.0494105075181364
16509W,0.201583585805504,0.152816477049419,0.0748736994777499
18757Z,0.123975727861228,0.0983483977981428,0.028189574524434
23467X,0.201319202861377,0.154594259187318,0.0682511550672025
18531Z,0.227462399077016,0.24487025146222,0.122947983536907
10731T,0.202130438989952,0.17448344301864,0.0995962184409963
18910H,0.198978579761641,0.144684981851778,0.0643324653916041
11417S,0.175817815513249,0.149637062294631,0.0846274280727766
12035J,0.243109872215398,0.184423786170619,0.100408922272354
14094J,0.129731208635587,0.151585141337517,0.0422431662302596
25686T,0.161242115898756,0.12686473558377,0.0573202602241196
17715E,0.150233008885998,0.130133821799969,0.0515267106239932
25783R,0.183588370876163,0.135275681462256,0.0617523586833339
20532T,0.122190713468939,0.0972192217561277,0.0278662156406505
23260B,0.0937759057906056,0.0747875328339523,0.0186056667589813
10075L,0.26423463864564,0.229459474756873,0.130120172861114
21214K,0.169043605418689,0.141746304840369,0.137029689766116
20801U,0.215197088945214,0.157755603131413,0.115152972413678
16537B,0.137756908717908,0.170322811556682,0.0528546453588178
22288S,0.175970478856823,0.135172498554694,0.0500419692744822
16738L,0.18640700340486,0.26135418051546,0.10126706147178
23236E,0.113711342583818,0.0983415586885219,0.0253432300239475
16954R,0.255137575066286,0.224677200332913,0.187256426276267
15034W,0.0882536554798943,0.0759645524982597,0.0188536366915872
11605T,0.171123589143717,0.211814433083659,0.08717900118868
12971X,0.192433015864151,0.148527052443788,0.0684206432219717
11760F,0.135905518758585,0.10929354434855,0.0583821588414988
15007T,0.109508500126551,0.0876039566567034,0.0200471592048216
14666C,0.129722588792695,0.139318765570792,0.0570735164998644
21204H,0.12414226564752,0.134715416716559,0.042469854521835
18318Z,0.353687423280962,0.268059516745146,0.226234259860617
18927Y,0.1955024566858,0.15626558688948,0.0870101354267987
16535X,0.12839558771797,0.103715928642671,0.0380198327466638
11002P,0.118709217008243,0.0980642920222025,0.0276195425670937
14316B,0.20586240340301,0.15278117660658,0.0809367324699991
11506R,0.167202451861246,0.148441389732233,0.0788019945624383
10498N,0.15913685522035,0.126102295962687,0.0560905482244394
20159X,0.14193283879401,0.116563360619715,0.0404099879224873
22536L,0.243790181503381,0.2027637798577,0.14073515894645
11364X,0.243531421142477,0.239888824028293,0.146146837066836
15048H,0.140824082425087,0.124443349139425,0.0529948078279793
12514V,0.1582861928978,0.123700566340931,0.0509136701635816
10513J,0.177521205735406,0.148891365502602,0.0637138176774994
14326E,0.256042921959381,0.184625497077305,0.114286889082525
12870R,0.133926904881947,0.104692633180215,0.0509719702814092
22555P,0.162751534266293,0.122457895658449,0.037305995620814
20798F,0.118186922808268,0.10033393298708,0.0356449417138436
20603Q,0.12365934959707,0.113593383660322,0.0354354887161462
11196C,0.208207255542776,0.155892482037843,0.0723579790336484
13365J,0.166294456338145,0.179316301755184,0.0707122603639993
17743J,0.225540545435427,0.189283399177901,0.158460562099899
15828H,0.158078188390066,0.16186402249769,0.0591122833078957
15230W,0.218499136831101,0.215764682759355,0.103198163980003
13520V,0.159341251724255,0.223753413817396,0.0844645216635649
16911Z,0.0439292357341292,0.0310559892554352,0.290090056355432
23443J,0.148367448251715,0.117202071333704,0.0361889915620726
14017R,0.149760076459512,0.114213320057547,0.0342743780160021
10348U,0.145981104092002,0.124817920428897,0.041994673683573
25693Q,0.150179721566057,0.121621307697382,0.0711980731242731
18788K,0.201338026187362,0.149583378443753,0.0745322177676906
24348U,0.13894619533159,0.209013836345936,0.0678757803881953
25212A,0.180286241498335,0.137598426409828,0.0715557187816849
10539B,0.169876435628185,0.134793787857991,0.126215581673196
11882T,0.219193023676738,0.190754108074666,0.0949638840102834
25365Z,0.157483770597234,0.122950403848383,0.0518161629887278
10290P,0.183618518663634,0.133153162091908,0.0554096321601266
14144Y,0.184864758455409,0.158139597088751,0.0740397612502468
18976L,0.171242747411907,0.131878762730568,0.0784740020961212
11038K,0.147475799952033,0.109916012775979,0.042374030380227
25878C,0.167562397721806,0.132858583161973,0.0773195449464305
11229R,0.200689557333721,0.221669814228755,0.0960142041980086
25418U,0.116333021381906,0.0990159679520814,0.0318046799717545
22772X,0.121502281362806,0.0998504756079103,0.0539358777330169
12061K,0.389871433129186,0.294297062436978,0.231234548382902
21606B,0.137805526762294,0.111675380033894,0.0934071171065099
21763R,0.212145157810578,0.160486410400854,0.0792367393206346
26005A,0.132595629472056,0.111933561598998,0.0745539341404106
12017H,0.137840889387947,0.114848993219128,0.114710312883873
24680C,0.122869131717395,0.151300276862002,0.0427907309100668
13418E,0.130485206031764,0.199825605934919,0.0666541762410967
11302B,0.191881264288613,0.146943935423628,0.0924580151814549
14598L,0.0900983067194466,0.0779173564440444,0.0563705937233798
15276U,0.290375066215006,0.223446240169215,0.20726444836453
14217Z,0.113162772597512,0.112346361404837,0.0331816668590969
21444B,0.186047753313994,0.145175763942068,0.0816349855123241
19731M,0.171285606168374,0.137125771784619,0.0845932761746223
19598K,0.179609179171537,0.147948979366509,0.0956916212723275
11821Z,0.187440576879663,0.16151452881959,0.0711391724415116
23912S,0.17864958765091,0.220167268142555,0.0832820185972711
18767C,0.157257229617667,0.136948232514088,0.17526219570865
19557W,0.272556008655959,0.219633178176269,0.271095797417196
21383H,0.337985584573622,0.156266525647805,0.0772060020180321
15690E,0.152981297869011,0.204564168742711,0.0782673655042384
20545C,0.137684041583785,0.111848952459513,0.0347550722801513
14500U,0.200088308090106,0.165264201812113,0.0744438355829447
22476T,0.137174616839449,0.114617033653492,0.0730623561502513
13992K,0.221288981095741,0.167810837204307,0.0858984277661931
19099S,0.173811910136543,0.14988833304921,0.255509108022812
18975J,0.225954891123677,0.177813378371733,0.0905458638579743
23199Y,0.22257023510446,0.176889986990797,0.0924455383792935
16529C,0.304508461288278,0.23077152677012,0.186026006403687
11467H,0.177057050230094,0.139701757016835,0.0554284460538331
12053L,0.1149660602314,0.0976044219222175,0.171535057069648
14257L,0.160973186505092,0.152249959678684,0.0779481057872421
10460O,0.13723798464924,0.112948556364624,0.0434428438558133
24270J,0.191539506621071,0.1485989600802,0.0749776080305594
22565S,0.0937246626582634,0.0774756700325735,0.041775734335307
19362H,0.151395998700141,0.117140950619459,0.0384263145894841
17349F,0.113234816720748,0.101001844933655,0.0287657794295605
14749G,0.243528241577114,0.19024975100958,0.0989226166239638
15869V,0.211510700470613,0.172191222213426,0.074319339871812
10047G,0.181439311461488,0.150626232752432,0.0638998512488666
11144J,0.129113966907582,0.108885375953301,0.0367465811628285
11509X,0.124890347531153,0.114889619433873,0.0413108025476208
10077P,0.134218108680491,0.136313351969485,0.0460901074767621
25900V,0.194289716134307,0.158512408755061,0.100433483003584
11225J,0.1388049164521,0.16747691347031,0.0627700909731823
16258X,0.295189667126922,0.245997624772503,0.333360196126668
19119Y,0.161932623345375,0.136957898764422,0.172714932126697
11307L,0.188345223085835,0.160290954146877,0.0638938004390189
21223L,0.123730664506255,0.109620033335662,0.0969550516724293
13726P,0.20123289391518,0.158548443056028,0.0681657023357404
24494F,0.162665067749796,0.124868187386263,0.0461574555048941
11523R,0.223377466074187,0.179645583777299,0.127750591781927
23842X,0.174093099104003,0.19902912232134,0.0827283095215062
18389W,0.137674339483967,0.109557521750231,0.0363361907505621
19875K,0.133791933506177,0.108235849040717,0.0275103575291063
13351Y,0.150656777488572,0.196982232286342,0.0688916590139097
21803D,0.206151661074024,0.16440148619183,0.0656492104937371
17991C,0.103435559720162,0.0967231717663607,0.0262460009365865
12874Z,0.20525650323865,0.160897667339209,0.13158312730797
24888A,0.208018234515315,0.185761171821281,0.0950936376525104
13065X,0.192888363382448,0.187839340040994,0.0924119646897098
18739X,0.135798437927896,0.115569660045364,0.0423496512388855
24867S,0.131860848939442,0.100180557140437,0.0436883214051034
12620U,0.141844215047414,0.143991735217246,0.0540470639563758
11454Y,0.215175443564837,0.173724833441023,0.139539140366462
22934X,0.174072674321288,0.14022017834385,0.0811825941755467
19306X,0.128579621984976,0.10013723292695,0.021914604681182
22008M,0.137604888078199,0.112137572738611,0.0352831861792208
15846J,0.157104737651768,0.20813992446363,0.0797789765042391
11561Z,0.19810372545133,0.153437570087194,0.0717406547848116
11100P,0.222169232430792,0.182083924459485,0.12675941629059
10111P,0.1657004537319,0.198179528433678,0.0833896956895896
10805W,0.130798359786577,0.113853799649196,0.0368657194831344
12349G,0.210467809631923,0.174011144654249,0.0587685613295766
11120V,0.173663348836576,0.14411447587574,0.0593109407347266
13072U,0.286499311516233,0.212182712650249,0.151915564638464
23222T,0.151505556501582,0.113945625088693,0.0337077384687794
18702A,0.190584320733591,0.155146067387778,0.205214760558895
16663G,0.192098111353395,0.153046040102952,0.0823955350798981
21241N,0.220985392780517,0.175457869365583,0.121261064632816
25551W,0.137467978799,0.108298702847434,0.0327790912612824
22709Q,0.240563787190633,0.248631957300052,0.129139105064538
19323X,0.155201302372422,0.126674256933555,0.0403921692524487
22566U,0.195114047486142,0.177295338291068,0.0825064087311386
10102O,0.211318605262769,0.168528556912233,0.0724162254305726
19685F,0.154904482485584,0.125887300585107,0.0392129031344956
23627T,0.193246616578858,0.144503671262221,0.0670961590833635
11111U,0.172328207587818,0.132199865311732,0.0508820956794346
15823X,0.170495800655632,0.136169770894474,0.0651005722969688
10280M,0.248029696100062,0.185944125324632,0.0989604859313621
11789D,0.127787343172275,0.127426876916558,0.0462633118958123
19693E,0.140899317169651,0.114375760686381,0.0450195674732979
18522Y,0.262089017287389,0.188371572152163,0.117746612811477
11252M,0.228134872420968,0.178038080421341,0.117835113461373
10561U,0.177862815846586,0.17311092342884,0.0781678869176085
23606L,0.217916961599077,0.156492733234314,0.0807149256986005
25619E,0.156598326934091,0.118720057615899,0.093577962635419
10308I,0.152957446703684,0.147426653060333,0.0521209192779165
18123K,0.205690877705295,0.159260728140778,0.0738341310097929
11690K,0.138238793965851,0.19380954584661,0.0617530300371359
18335Z,0.239052302392779,0.171416515898514,0.106573131233429
13054S,0.191359017101997,0.149812705907406,0.0832159352944063
13477U,0.167651999768484,0.176510806024797,0.0741534582935507
11614U,0.197780441166349,0.181265238996695,0.0932236208242662
25808H,0.147048145173456,0.123169869762526,0.0815713214809179
15681D,0.134845435234493,0.101908561548747,0.0381560079826304
24138J,0.228561018765666,0.274377159717234,0.125622320938403
18537L,0.181267357430451,0.140004214175817,0.0701228026535262
16327Q,0.243769139134848,0.189163815239277,0.115225324021522
20539H,0.0829280688358599,0.0707826968119996,0.0203125743066514
16948W,0.122400130020968,0.100725359472245,0.0254410084141947
20189G,0.293412513905407,0.228016488897721,0.148020390201704
12720Y,0.161764604281806,0.137922354288845,0.237668762353572
17953U,0.228739178076254,0.167959271607733,0.0881834164237101
11450Q,0.118561328882143,0.0937348074388089,0.0188900498670377
20139R,0.16281238254741,0.125086641997168,0.0561020601460312
13858G,0.119425245636016,0.0931122775899876,0.0571797048572053
10778T,0.13525240302121,0.200719829236858,0.0599341790962824
16257V,0.19731157139265,0.159246715123717,0.0726589003373366
14499J,0.255147641050483,0.200549396083407,0.115299660134741
14721K,0.200552246756934,0.174727108419005,0.0816411367393256
18497Z,0.170241356589737,0.152129859515334,0.0555213452796024
18533D,0.182584536710307,0.1612594880142,0.0606236582017802
25428X,0.101073058709927,0.08336253123481,0.0382102065977179
12699H,0.344315411793706,0.265983988919242,0.224480594584503
11340J,0.344039705840141,0.267906142104568,0.254931608976018
22931R,0.269084491036083,0.256389436672534,0.133704978570898
12791V,0.191948764371536,0.145438390054416,0.0664420372587786
24910T,0.179615170262985,0.133745499646591,0.0581888176932617
19526L,0.0922872748299039,0.0730651546877415,0.0189973467110961
13872A,0.195474087623452,0.159406953078193,0.0703139551206053
10151B,0.186879261708049,0.152642510099831,0.0747285038565642
11400B,0.106418367334269,0.0911159808969387,0.0289118410359923
10986A,0.158148177777527,0.120897580640248,0.04887232856974
17539K,0.139250355348318,0.110571481805149,0.0348572116592817
21855W,0.161731193518357,0.13442917389717,0.0519686413231237
22065Y,0.231443274103215,0.184748768911512,0.0972571147726238
13314S,0.14483168865542,0.11851757284409,0.0393565387793778
23213S,0.148484003117768,0.119173719386679,0.0447917563880989
14479D,0.193176743342308,0.139724947427759,0.0726979708740501
19316A,0.157911994037532,0.122132833326189,0.0758594498372585
25335Q,0.105594601403759,0.0983458856825895,0.0233994493539126
22312P,0.231500652959556,0.267859333547636,0.134465509969757
24520G,0.142219480229006,0.115596111057117,0.0559849589318292
15461P,0.183248204320218,0.157356365969763,0.0645675714872152
11656K,0.200215621772105,0.229139125187489,0.102225087220675
11499U,0.153889014115189,0.13766079590334,0.0518454572160089
19690Y,0.109897468476164,0.0907885120514634,0.132920021608829
19542J,0.211956598691469,0.154629222521642,0.0716156809538442
16551V,0.160850219307259,0.122461681022472,0.0407598632408845
10153F,0.183707022839165,0.185232318007327,0.0748340830455643
14280G,0.154616157481487,0.211350799351483,0.0764342325180489
20748Q,0.256561316587817,0.195245925737501,0.113915735371792
10831X,0.256726732076994,0.207495796259979,0.176724900987999
23218C,0.0756484666924552,0.0657942819402911,0.0178618961416056
18496X,0.189823611693762,0.144914874013377,0.0617984484976312
11534W,0.238856527867262,0.180818365872122,0.113428972960687
24288C,0.180204013209946,0.145487193346039,0.0787888731864597
16084Q,0.218664058754273,0.165093894695845,0.0790646819379552
25886B,0.159652062946072,0.12523003915798,0.0462938451222155
18501Q,0.123630804711259,0.104795844769784,0.0265137448894115
19095K,0.107310657476293,0.0882459928604553,0.0332865472252701
15827F,0.144607941196157,0.110955709192572,0.0444575033341529
18337D,0.225696149937711,0.194616811067588,0.1074389949603
17157W,0.168447408705678,0.135300119523938,0.0877421246873729
21246X,0.125680168053621,0.0979603305173124,0.033818796427852
18508E,0.1612556089829,0.12262510581448,0.0472307223771174
13125P,0.147064777005583,0.143276943286652,0.0503417817056273
22699N,0.206370619390002,0.196700446872925,0.109771113132516
26073R,0.107022899624446,0.0925136906053374,0.102899196168476
26057T,0.245191813886606,0.189152392635213,0.132000497041851
10562W,0.186820953283773,0.146786719050479,0.0589120435539833
21184B,0.131489333597715,0.101822582973569,0.0313807203494067
13309Z,0.174403884876093,0.133618470027512,0.0508878470015813
20366C,0.255872590151994,0.182398303704301,0.11990076626616
10160C,0.131669503317549,0.157482040382227,0.0546964049337787
20313H,0.209079185464788,0.153188857709508,0.084883826088052
11422L,0.183892272470668,0.156491277523047,0.0625827559204594
24744C,0.188824512088,0.155982970357014,0.0649406190395514
14224W,0.159613492055909,0.21609522704161,0.0822483047340652
19327F,0.156509693535131,0.121693078003409,0.0725643488784001
21587X,0.156001980890315,0.124416003041259,0.0502734333124941
25678U,0.29121310032993,0.234254509927073,0.25969828368887
19364L,0.227985164660923,0.184155419571072,0.157151005145442
17894E,0.240876382756647,0.214882858052452,0.125685533116216
25173Q,0.161422625416827,0.125149073533262,0.0520829288398269
16075P,0.159666517337375,0.122434786665218,0.044210498199324
25581F,0.110696111048254,0.0855993356142165,0.0226245986563485
23397C,0.0924152062476472,0.08044982944286,0.0209227635744411
21589B,0.145989601996334,0.135239271240399,0.0555866471604907
12012X,0.460207586988383,0.366323088052139,0.459361819045922
11934M,0.1809642546367,0.13478151638777,0.0519178466281331
18386Q,0.124442735992007,0.0976787633765953,0.0226529218957354
12825M,0.182412296517936,0.141743465157821,0.0646884433294172
22925W,0.211325509767507,0.156415239763547,0.0675623101792003
16243K,0.269140266906503,0.218110899620306,0.184384153978654
17095A,0.128126638007606,0.0979811062805134,0.0305911614584771
21181V,0.232398765903842,0.185478133400818,0.150412662521198
12327W,0.192855329542351,0.197630783988081,0.0918155589817497
17758W,0.115449094601526,0.0985544738952884,0.411057339785892
18188M,0.187534303093435,0.156225635517408,0.129696264711138
11814C,0.28407162559045,0.223517657766096,0.125997498819864
24471T,0.126734214070435,0.14997221752042,0.0438882812428549
25198G,0.149008801290761,0.124976667523983,0.0513106682174562
18730F,0.173785900589349,0.130526223142458,0.0581097688900332
10941E,0.194969197618618,0.170570832256596,0.0685662702084423
21619K,0.121493760419258,0.095770752250155,0.0211828737739014
11084R,0.298556068384682,0.272336980913776,0.16023268181485
10799B,0.153610466514821,0.130993335338412,0.126842821653104
24148M,0.213959919219858,0.163179557537301,0.121453806045598
13056W,0.207278712824749,0.187797098776882,0.0839136894065866
20378J,0.148112417021628,0.128555427905259,0.0606598166887777
21237W,0.169871629614146,0.126455474331666,0.0436496427563777
12690P,0.211936527361136,0.155721036984924,0.0659461829983067
18918X,0.140758606492489,0.127112581938741,0.040530985565325
13419G,0.176192313680678,0.155741170004355,0.0763404080120302
16516T,0.145667331752341,0.120465126733268,0.247992274067297
15393Y,0.17329968378199,0.137762208266978,0.0554110677159229
26062M,0.188646147949287,0.158249762903496,0.21079882638769
11143H,0.234727049452854,0.165719025690115,0.0938753936387198
11271Q,0.184323801336226,0.15084398381647,0.0657146107592321
13273E,0.197777248084266,0.169533229887814,0.0796539831987117
16095V,0.158396843601403,0.140750127112933,0.0570840446458339
17378M,0.165278105193354,0.128820585805193,0.0443401586863068
20120W,0.310793039323698,0.225871694690627,0.155161692151412
15898C,0.273175426296,0.20720343751643,0.134172211401207
11627D,0.185323022509165,0.171246999665932,0.0744555572159075
18557R,0.172634865776198,0.128531567221168,0.0542280685294704
21837U,0.204061062055927,0.163980892065099,0.0841075277406422
19554Q,0.19181349989566,0.142131615435349,0.0640076352309354
11001N,0.113398713361223,0.0912556227123608,0.0194176036264488
13954C,0.152140347368873,0.114301874810657,0.0454499210234939
19166H,0.121802161264903,0.0942409766367403,0.0197454075836776
20533V,0.138658619925657,0.154405275685934,0.0524648283621421
15206Z,0.282332556822215,0.247296286670115,0.154304458383157
24314D,0.129194479047754,0.103802538915489,0.0239867221378745
20204C,0.181371710790487,0.134811978656135,0.0627792170344852
16035D,0.276482692589463,0.203262811971003,0.140209415405354
